address|city_state_zip|latitude|longitude
701 8TH ST SE|WASHINGTON, DC 20003|38.8812579|-76.9949934
333 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886275|-77.001008
1901 INDEPENDENCE AVE SE|WASHINGTON, DC 20003|38.8870859|-76.976072
30 IVY ST SE|Washington, DC 20003|38.884389|-77.007994
2643 VIRGINIA AVE NW|Washington, DC 20037|38.9004858|-77.05579469999999
2111 Wisconsin AVE NW|WASHINGTON, DC 20003|38.917548|-77.06915049999999
430 8TH ST SE|Washington, DC 20003|38.882875|-76.994648
257 15TH ST SE|WASHINGTON, DC 20003|38.8854523|-76.9837692
1119 V ST NW|WASHINGTON, DC 20009|38.91832|-77.027852
1391 PENNSYLVANIA AVE SE APT 366|Washington, DC 20003|38.8804413|-76.9863824
325 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886401|-77.00126399999999
506 8TH ST SE|WASHINGTON, DC 20003|38.882453|-76.994697
529 14TH ST NW|Washington, DC 20003|38.882059|-76.985913
1633 17TH ST NW|Washington, DC 20009|38.9122442|-77.0384608
221 PENNSYLVANIA AVE SE|Washington, DC 20003|38.886959|-77.002752
633 PENNSYLVANIA AVE SE|Washington, DC 20003|38.884751|-76.99735
301 TINGEY ST SE|WASHINGTON, DC 20003|38.8744172|-77.0015257
406 1ST ST SE|Washington, DC 20003|38.884749|-77.0055299
2335 BLADENSBURG RD NE|Washington, DC 20018|38.921355|-76.968783
524 8TH ST SE|WASHINGTON, DC 20003|38.8818439|-76.9947955
1102 U ST NW|Washington, DC 20009|38.9168358|-77.0274091
2538 VIRGINIA AVE NW|WASHINGTON, DC 20037|38.8996512|-77.0548961
505 8th ST SE|WASHINGTON, DC 20003|38.882455|-76.9953419
3720 14TH ST NW|WASHINGTON, DC 20010|38.937791|-77.033092
3706 Macomb ST NW|WASHINGTON, DC 20003|38.93336619999999|-77.0729154
1604 7TH ST NW|WASHINGTON, DC 20009|38.911385|-77.022234
1600 U ST NW|Washington, DC 20009|38.9167879|-77.0371
1200 NEW JERSEY AVE SE|Washington, DC 20003|38.8762526|-77.00358059999999
1604 RHODE ISLAND AVE NE|WASHINGTON, DC 20018|38.926626|-76.98188499999999
1504 EAST CAPITOL ST NE|WASHINGTON, DC 20003|38.890103|-76.98333
1250 U ST NW|Washington, DC 20009|38.916738|-77.02906500000002
1442 U ST NW|Washington, DC 20009|38.9167217|-77.0341468
1420 PENNSYLVANIA AVE SE|Washington, DC 20003|38.880229|-76.984353
2301 11TH ST NW|WASHINGTON, DC 20009|38.9207741|-77.0270176
1004 IRVING ST NW|WASHINGTON, DC 20010|38.928574|-77.026741
1517 U ST NW|WASHINGTON, DC 20009|38.917174|-77.035386
800 9TH ST SW|Washington, DC 20024|38.88045|-77.024147
2200 BLADENSBURG RD NE|Washington, DC 20018|38.91972200000001|-76.97085299999999
