address|city_state_zip|latitude|longitude
313 H ST NW|Washington, DC 20001|38.9003165|-77.0158436
917 U St NW|WASHINGTON, DC 20001|38.917259|-77.024727
1017 U ST NW|WASHINGTON, DC 20001|38.917216|-77.0265359
1727 CONNECTICUT AVE NW|WASHINGTON, DC 20009|38.913417|-77.045191
1215 U ST NW|Washington, DC 20009|38.9174|-77.028992
601 F ST NW|Washington, DC 20001|38.8980058|-77.0210022
3101 K ST NW|Washington, DC 20009|38.9027131|-77.0613053
608 H ST NW|WASHINGTON, DC 20001|38.8996074|-77.0204919
520 NORTH CAPITOL ST NW|Washington, DC 20001|38.897078|-77.00948500000001
1801 L ST NW|Washington, DC 20036|38.9037488|-77.0417088
1100 8TH ST SE|Washington, DC 20003|38.87737|-76.99463399999999
900 7TH ST NW|WASHINGTON, DC 20001|38.9011691|-77.0220609
1050 K ST NW|WASHINGTON, DC 20001|38.9023907|-77.0269706
817 6TH ST NW|Washington, DC 20001|38.90041|-77.01976599999999
2801 CALVERT ST NW|WASHINGTON, DC 20008|38.9236024|-77.0571701
1917 9TH ST NW|WASHINGTON, DC 20001|38.916277|-77.02365499999999
705 7TH ST NW|Washington, DC 20001|38.898792|-77.0218998
1503 9TH ST NW|Washington, DC 20001|38.909861|-77.02365000000002
1829 COLUMBIA RD NW|Washington, DC 20009|38.921751|-77.043819
811 7TH ST NW|Washington, DC 20001|38.9001919|-77.021591
1200 9TH ST NW|Washington, DC 20001|38.9057352|-77.0240515
2603 CONNECTICUT AVE NW|Washington, DC 20008|38.923939|-77.05126899999999
110 MACDILL BLVD SW|WASHINGTON, DC 20340|38.92|-76.99
1500 PENNSYLVANIA AVE SE|WASHINGTON, DC 20013|38.87982100000001|-76.983278
800 K ST NW|Washington, DC 20001|38.9017021|-77.0227271
1518 U ST NW|Washington, DC 20009|38.916744|-77.0353839
306 RHODE ISLAND AVE NW|Washington, DC 20001|38.91404900000001|-77.01615
200 CONSTITUTION AVE NW|Washington, DC 20001|38.8920794|-77.0136811
3423 M ST NW|WASHINGTON, DC 20007|38.9051805|-77.06862199999999
2721 NAYLOR RD SE|Washington, DC 20020|38.859843|-76.968507
803 FLORIDA AVE NW|WASHINGTON, DC 20001|38.916967|-77.023122
1930 9TH ST NW|Washington, DC 20001|38.916428|-77.024289
1701 6th ST NW|WASHINGTON, DC 20001|38.912757|-77.0195619
1731 NEW HAMPSHIRE AVE NW|Washington, DC 20036|38.9134393|-77.0396191
5507 CONNECTICUT AVE NW|Washington, DC 20015|38.9633755|-77.0743624
